start_station,end_station,directions_time_min,start_lat,start_lng,end_lat,end_lng,same_line,interchange_station,metro_distance_km
Malakpet,JNTU College,34,17.377292,78.493831,17.498679,78.389015,True,,18.86
Malakpet,Jubilee Hills Check Post,32,17.377292,78.493831,17.42834,78.413688,False,Ameerpet,13.17
Malakpet,KPHB Colony,32,17.377292,78.493831,17.493796,78.401668,True,,17.37
Malakpet,Khairatabad,12,17.377292,78.493831,17.411614,78.460844,True,,6.06
Malakpet,Kukatpally,30,17.377292,78.493831,17.485121,78.411553,True,,15.91
Malakpet,LB Nagar,11,17.377292,78.493831,17.349724,78.547972,True,,7.35
Malakpet,Lakdi Ka Pul,10,17.377292,78.493831,17.403687,78.464591,True,,4.96
Malakpet,Madhapur,36,17.377292,78.493831,17.436879,78.400681,False,Ameerpet,15.01
Malakpet,Madhura Nagar,25,17.377292,78.493831,17.437715,78.44055,False,Ameerpet,9.97
Malakpet,Mahatma Gandhi Bus Station,2,17.377292,78.493831,17.379856,78.485961,True,,0.91
Malakpet,Mettuguda,39,17.377292,78.493831,17.435572,78.5196,False,Ameerpet,19.07
Malakpet,Miyapur,36,17.377292,78.493831,17.4964542,78.3729359,True,,20.61
Malakpet,Moosapet,26,17.377292,78.493831,17.472162,78.425925,True,,13.78
Malakpet,Musarambagh,3,17.377292,78.493831,17.371136,78.511946,True,,2.1
Malakpet,Musheerabad,16,17.377292,78.493831,17.418808,78.499823,False,Mahatma Gandhi Bus Station,5.9
Malakpet,Ngri,45,17.377292,78.493831,17.414859,78.546309,False,Ameerpet,23.07
Malakpet,Nagole,50,17.377292,78.493831,17.39051,78.558659,False,Ameerpet,26.36
Malakpet,Nampally,7,17.377292,78.493831,17.392352,78.470132,True,,3.3
Malakpet,Narayanguda,11,17.377292,78.493831,17.394383,78.489863,False,Mahatma Gandhi Bus Station,2.96
Malakpet,New Market,2,17.377292,78.493831,17.373486,78.502903,True,,1.11
Malakpet,Osmania Medical College,4,17.377292,78.493831,17.382358,78.481073,True,,1.53
Malakpet,Paradise,32,17.377292,78.493831,17.443496,78.486186,False,Ameerpet,14.44
Malakpet,Peddamma Gudi,34,17.377292,78.493831,17.4306,78.408448,False,Ameerpet,14.11
Malakpet,Prakash Nagar,28,17.377292,78.493831,17.445126,78.465903,False,Ameerpet,12.26
Malakpet,Punjagutta,16,17.377292,78.493831,17.428583,78.45115,True,,8.22
Malakpet,RTC Cross Roads,15,17.377292,78.493831,17.407119,78.496553,False,Mahatma Gandhi Bus Station,4.7
Malakpet,Raidurg,44,17.377292,78.493831,17.442274,78.377094,False,Ameerpet,19.18
Malakpet,Rasoolpura,30,17.377292,78.493831,17.443606,78.476363,False,Ameerpet,13.4
Malakpet,Road No. 5 Jubilee Hills,30,17.377292,78.493831,17.430088,78.422995,False,Ameerpet,11.92
Malakpet,S R Nagar,20,17.377292,78.493831,17.441659,78.441634,True,,10.01
Malakpet,Secunderabad East,36,17.377292,78.493831,17.435789,78.505431,False,Ameerpet,17.52
Malakpet,Secunderabad West,20,17.377292,78.493831,17.433718,78.499194,False,Mahatma Gandhi Bus Station,8.03
Malakpet,Stadium,47,17.377292,78.493831,17.408538,78.553504,False,Ameerpet,24.25
Malakpet,Sultan Bazaar,9,17.377292,78.493831,17.384134,78.483697,False,Mahatma Gandhi Bus Station,1.64
Malakpet,Tarnaka,41,17.377292,78.493831,17.428297,78.52856,False,Ameerpet,20.32
Malakpet,Uppal,48,17.377292,78.493831,17.400078,78.560251,False,Ameerpet,25.33
Malakpet,Victoria Memorial,9,17.377292,78.493831,17.361889,78.543962,True,,5.92
Malakpet,Yousufguda,28,17.377292,78.493831,17.435081,78.427292,False,Ameerpet,11.07
Mettuguda,Ameerpet,16,17.435572,78.5196,17.435697,78.444603,True,,9.8
Mettuguda,Assembly,31,17.435572,78.5196,17.39813,78.470786,False,Ameerpet,15.11
Mettuguda,Dr. B. R. Ambedkar Balanagar,31,17.435572,78.5196,17.477586,78.42099,False,Ameerpet,15.44
Mettuguda,Begumpet,13,17.435572,78.5196,17.437583,78.456945,True,,8.23
Mettuguda,Bharat Nagar,28,17.435572,78.5196,17.464046,78.430048,False,Ameerpet,13.31
Mettuguda,Chaitanyapuri,46,17.435572,78.5196,17.368398,78.535855,False,Ameerpet,23.76
Mettuguda,Chikkadpally,19,17.435572,78.5196,17.400805,78.494876,False,JBS Parade Ground,8.89
Mettuguda,Dilsukhnagar,45,17.435572,78.5196,17.368594,78.525728,False,Ameerpet,22.68
Mettuguda,Durgam Cheruvu,32,17.435572,78.5196,17.442854,78.387646,True,,17.43
Mettuguda,ESI Hospital,25,17.435572,78.5196,17.447377,78.438352,False,Ameerpet,11.26
Mettuguda,Erragadda,26,17.435572,78.5196,17.457235,78.433531,False,Ameerpet,12.47
Mettuguda,Gandhi Bhavan,34,17.435572,78.5196,17.38609,78.473099,False,Ameerpet,16.55
Mettuguda,Gandhi Hospital,15,17.435572,78.5196,17.425639,78.501872,False,JBS Parade Ground,5.99
Mettuguda,HITEC City,33,17.435572,78.5196,17.449025,78.383239,True,,18.26
Mettuguda,Habsiguda,4,17.435572,78.5196,17.420218,78.540538,True,,2.85
Mettuguda,Irrum Manzil,24,17.435572,78.5196,17.42036,78.456186,False,Ameerpet,11.88
Mettuguda,JBS Parade Ground,5,17.435572,78.5196,17.444472,78.497483,True,,3.43
Mettuguda,JNTU College,37,17.435572,78.5196,17.498679,78.389015,False,Ameerpet,19.39
Mettuguda,Jubilee Hills Check Post,25,17.435572,78.5196,17.42834,78.413688,True,,13.7
Mettuguda,KPHB Colony,35,17.435572,78.5196,17.493796,78.401668,False,Ameerpet,17.9
Mettuguda,Khairatabad,27,17.435572,78.5196,17.411614,78.460844,False,Ameerpet,13.01
Mettuguda,Kukatpally,33,17.435572,78.5196,17.485121,78.411553,False,Ameerpet,16.44
Mettuguda,LB Nagar,50,17.435572,78.5196,17.349724,78.547972,False,Ameerpet,26.42
Mettuguda,Lakdi Ka Pul,29,17.435572,78.5196,17.403687,78.464591,False,Ameerpet,14.11
Mettuguda,Madhapur,29,17.435572,78.5196,17.436879,78.400681,True,,15.54
Mettuguda,Madhura Nagar,18,17.435572,78.5196,17.437715,78.44055,True,,10.5
Mettuguda,Mahatma Gandhi Bus Station,37,17.435572,78.5196,17.379856,78.485961,False,JBS Parade Ground,18.16
Mettuguda,Malakpet,39,17.435572,78.5196,17.377292,78.493831,False,Ameerpet,19.07
Mettuguda,Miyapur,39,17.435572,78.5196,17.4964542,78.3729359,False,Ameerpet,21.14
Mettuguda,Moosapet,29,17.435572,78.5196,17.472162,78.425925,False,Ameerpet,14.31
Mettuguda,Musarambagh,42,17.435572,78.5196,17.371136,78.511946,False,Ameerpet,21.17
Mettuguda,Musheerabad,16,17.435572,78.5196,17.418808,78.499823,False,JBS Parade Ground,6.88
Mettuguda,Ngri,6,17.435572,78.5196,17.414859,78.546309,True,,4.0
Mettuguda,Nagole,11,17.435572,78.5196,17.39051,78.558659,True,,7.29
Mettuguda,Nampally,32,17.435572,78.5196,17.392352,78.470132,False,Ameerpet,15.77
Mettuguda,Narayanguda,21,17.435572,78.5196,17.394383,78.489863,False,JBS Parade Ground,9.82
Mettuguda,New Market,41,17.435572,78.5196,17.373486,78.502903,False,Ameerpet,20.18
Mettuguda,Osmania Medical College,35,17.435572,78.5196,17.382358,78.481073,False,Ameerpet,17.54
Mettuguda,Paradise,7,17.435572,78.5196,17.443496,78.486186,True,,4.63
Mettuguda,Peddamma Gudi,27,17.435572,78.5196,17.4306,78.408448,True,,14.64
Mettuguda,Prakash Nagar,11,17.435572,78.5196,17.445126,78.465903,True,,6.81
Mettuguda,Punjagutta,23,17.435572,78.5196,17.428583,78.45115,False,Ameerpet,10.85
Mettuguda,RTC Cross Roads,17,17.435572,78.5196,17.407119,78.496553,False,JBS Parade Ground,8.08
Mettuguda,Raidurg,37,17.435572,78.5196,17.442274,78.377094,True,,19.71
Mettuguda,Rasoolpura,9,17.435572,78.5196,17.443606,78.476363,True,,5.67
Mettuguda,Road No. 5 Jubilee Hills,23,17.435572,78.5196,17.430088,78.422995,True,,12.45
Mettuguda,S R Nagar,23,17.435572,78.5196,17.441659,78.441634,False,Ameerpet,10.54
Mettuguda,Secunderabad East,3,17.435572,78.5196,17.435789,78.505431,True,,1.55
Mettuguda,Secunderabad West,12,17.435572,78.5196,17.433718,78.499194,False,JBS Parade Ground,4.75
Mettuguda,Stadium,8,17.435572,78.5196,17.408538,78.553504,True,,5.18
Mettuguda,Sultan Bazaar,23,17.435572,78.5196,17.384134,78.483697,False,JBS Parade Ground,11.14
Mettuguda,Tarnaka,2,17.435572,78.5196,17.428297,78.52856,True,,1.25
Mettuguda,Uppal,9,17.435572,78.5196,17.400078,78.560251,True,,6.26
Mettuguda,Victoria Memorial,48,17.435572,78.5196,17.361889,78.543962,False,Ameerpet,24.99
Mettuguda,Yousufguda,21,17.435572,78.5196,17.435081,78.427292,True,,11.6
Miyapur,Ameerpet,18,17.4964542,78.3729359,17.435697,78.444603,True,,11.34
Miyapur,Assembly,28,17.4964542,78.3729359,17.39813,78.470786,True,,16.65
Miyapur,Dr. B. R. Ambedkar Balanagar,8,17.4964542,78.3729359,17.477586,78.42099,True,,5.7
Miyapur,Begumpet,26,17.4964542,78.3729359,17.437583,78.456945,False,Ameerpet,12.91
Miyapur,Bharat Nagar,11,17.4964542,78.3729359,17.464046,78.430048,True,,7.83
Miyapur,Chaitanyapuri,43,17.4964542,78.3729359,17.368398,78.535855,True,,25.3
Miyapur,Chikkadpally,45,17.4964542,78.3729359,17.400805,78.494876,False,Mahatma Gandhi Bus Station,22.68
Miyapur,Dilsukhnagar,42,17.4964542,78.3729359,17.368594,78.525728,True,,24.22
Miyapur,Durgam Cheruvu,39,17.4964542,78.3729359,17.442854,78.387646,False,Ameerpet,18.97
Miyapur,ESI Hospital,14,17.4964542,78.3729359,17.447377,78.438352,True,,9.88
Miyapur,Erragadda,13,17.4964542,78.3729359,17.457235,78.433531,True,,8.67
Miyapur,Gandhi Bhavan,31,17.4964542,78.3729359,17.38609,78.473099,True,,18.09
Miyapur,Gandhi Hospital,49,17.4964542,78.3729359,17.425639,78.501872,False,Mahatma Gandhi Bus Station,25.58
Miyapur,HITEC City,40,17.4964542,78.3729359,17.449025,78.383239,False,Ameerpet,19.8
Miyapur,Habsiguda,43,17.4964542,78.3729359,17.420218,78.540538,False,Ameerpet,23.99
Miyapur,Irrum Manzil,21,17.4964542,78.3729359,17.42036,78.456186,True,,13.42
Miyapur,JBS Parade Ground,54,17.4964542,78.3729359,17.444472,78.497483,False,Ameerpet,28.14
Miyapur,JNTU College,2,17.4964542,78.3729359,17.498679,78.389015,True,,1.75
Miyapur,Jubilee Hills Check Post,32,17.4964542,78.3729359,17.42834,78.413688,False,Ameerpet,15.24
Miyapur,KPHB Colony,4,17.4964542,78.3729359,17.493796,78.401668,True,,3.24
Miyapur,Khairatabad,24,17.4964542,78.3729359,17.411614,78.460844,True,,14.55
Miyapur,Kukatpally,6,17.4964542,78.3729359,17.485121,78.411553,True,,4.7
Miyapur,LB Nagar,47,17.4964542,78.3729359,17.349724,78.547972,True,,27.96
Miyapur,Lakdi Ka Pul,26,17.4964542,78.3729359,17.403687,78.464591,True,,15.65
Miyapur,Madhapur,36,17.4964542,78.3729359,17.436879,78.400681,False,Ameerpet,17.08
Miyapur,Madhura Nagar,25,17.4964542,78.3729359,17.437715,78.44055,False,Ameerpet,12.04
Miyapur,Mahatma Gandhi Bus Station,34,17.4964542,78.3729359,17.379856,78.485961,True,,19.7
Miyapur,Malakpet,36,17.4964542,78.3729359,17.377292,78.493831,True,,20.61
Miyapur,Mettuguda,39,17.4964542,78.3729359,17.435572,78.5196,False,Ameerpet,21.14
Miyapur,Moosapet,10,17.4964542,78.3729359,17.472162,78.425925,True,,6.83
Miyapur,Musarambagh,39,17.4964542,78.3729359,17.371136,78.511946,True,,22.71
Miyapur,Musheerabad,48,17.4964542,78.3729359,17.418808,78.499823,False,Mahatma Gandhi Bus Station,24.69
Miyapur,Ngri,45,17.4964542,78.3729359,17.414859,78.546309,False,Ameerpet,25.14
Miyapur,Nagole,50,17.4964542,78.3729359,17.39051,78.558659,False,Ameerpet,28.43
Miyapur,Nampally,29,17.4964542,78.3729359,17.392352,78.470132,True,,17.31
Miyapur,Narayanguda,43,17.4964542,78.3729359,17.394383,78.489863,False,Mahatma Gandhi Bus Station,21.75
Miyapur,New Market,38,17.4964542,78.3729359,17.373486,78.502903,True,,21.72
Miyapur,Osmania Medical College,32,17.4964542,78.3729359,17.382358,78.481073,True,,19.08
Miyapur,Paradise,32,17.4964542,78.3729359,17.443496,78.486186,False,Ameerpet,16.51
Miyapur,Peddamma Gudi,34,17.4964542,78.3729359,17.4306,78.408448,False,Ameerpet,16.18
Miyapur,Prakash Nagar,28,17.4964542,78.3729359,17.445126,78.465903,False,Ameerpet,14.33
Miyapur,Punjagutta,20,17.4964542,78.3729359,17.428583,78.45115,True,,12.39
Miyapur,RTC Cross Roads,47,17.4964542,78.3729359,17.407119,78.496553,False,Mahatma Gandhi Bus Station,23.49
Miyapur,Raidurg,44,17.4964542,78.3729359,17.442274,78.377094,False,Ameerpet,21.25
Miyapur,Rasoolpura,30,17.4964542,78.3729359,17.443606,78.476363,False,Ameerpet,15.47
Miyapur,Road No. 5 Jubilee Hills,30,17.4964542,78.3729359,17.430088,78.422995,False,Ameerpet,13.99
Miyapur,S R Nagar,16,17.4964542,78.3729359,17.441659,78.441634,True,,10.6
Miyapur,Secunderabad East,36,17.4964542,78.3729359,17.435789,78.505431,False,Ameerpet,19.59
Miyapur,Secunderabad West,52,17.4964542,78.3729359,17.433718,78.499194,False,Mahatma Gandhi Bus Station,26.82
Miyapur,Stadium,47,17.4964542,78.3729359,17.408538,78.553504,False,Ameerpet,26.32
Miyapur,Sultan Bazaar,41,17.4964542,78.3729359,17.384134,78.483697,False,Mahatma Gandhi Bus Station,20.43
Miyapur,Tarnaka,41,17.4964542,78.3729359,17.428297,78.52856,False,Ameerpet,22.39
Miyapur,Uppal,48,17.4964542,78.3729359,17.400078,78.560251,False,Ameerpet,27.4
Miyapur,Victoria Memorial,45,17.4964542,78.3729359,17.361889,78.543962,True,,26.53
Miyapur,Yousufguda,28,17.4964542,78.3729359,17.435081,78.427292,False,Ameerpet,13.14
Moosapet,Ameerpet,8,17.472162,78.425925,17.435697,78.444603,True,,4.51
Moosapet,Assembly,18,17.472162,78.425925,17.39813,78.470786,True,,9.82
Moosapet,Dr. B. R. Ambedkar Balanagar,2,17.472162,78.425925,17.477586,78.42099,True,,1.13
Moosapet,Begumpet,16,17.472162,78.425925,17.437583,78.456945,False,Ameerpet,6.08
Moosapet,Bharat Nagar,1,17.472162,78.425925,17.464046,78.430048,True,,1.0
Moosapet,Chaitanyapuri,33,17.472162,78.425925,17.368398,78.535855,True,,18.47
Moosapet,Chikkadpally,35,17.472162,78.425925,17.400805,78.494876,False,Mahatma Gandhi Bus Station,15.85
Moosapet,Dilsukhnagar,32,17.472162,78.425925,17.368594,78.525728,True,,17.39
Moosapet,Durgam Cheruvu,29,17.472162,78.425925,17.442854,78.387646,False,Ameerpet,12.14
Moosapet,ESI Hospital,4,17.472162,78.425925,17.447377,78.438352,True,,3.05
Moosapet,Erragadda,3,17.472162,78.425925,17.457235,78.433531,True,,1.84
Moosapet,Gandhi Bhavan,21,17.472162,78.425925,17.38609,78.473099,True,,11.26
Moosapet,Gandhi Hospital,39,17.472162,78.425925,17.425639,78.501872,False,Mahatma Gandhi Bus Station,18.75
Moosapet,HITEC City,30,17.472162,78.425925,17.449025,78.383239,False,Ameerpet,12.97
Moosapet,Habsiguda,33,17.472162,78.425925,17.420218,78.540538,False,Ameerpet,17.16
Moosapet,Irrum Manzil,11,17.472162,78.425925,17.42036,78.456186,True,,6.59
Moosapet,JBS Parade Ground,44,17.472162,78.425925,17.444472,78.497483,False,Ameerpet,21.31
Moosapet,JNTU College,8,17.472162,78.425925,17.498679,78.389015,True,,5.08
Moosapet,Jubilee Hills Check Post,22,17.472162,78.425925,17.42834,78.413688,False,Ameerpet,8.41
Moosapet,KPHB Colony,6,17.472162,78.425925,17.493796,78.401668,True,,3.59
Moosapet,Khairatabad,14,17.472162,78.425925,17.411614,78.460844,True,,7.72
Moosapet,Kukatpally,4,17.472162,78.425925,17.485121,78.411553,True,,2.13
Moosapet,LB Nagar,37,17.472162,78.425925,17.349724,78.547972,True,,21.13
Moosapet,Lakdi Ka Pul,16,17.472162,78.425925,17.403687,78.464591,True,,8.82
Moosapet,Madhapur,26,17.472162,78.425925,17.436879,78.400681,False,Ameerpet,10.25
Moosapet,Madhura Nagar,15,17.472162,78.425925,17.437715,78.44055,False,Ameerpet,5.21
Moosapet,Mahatma Gandhi Bus Station,24,17.472162,78.425925,17.379856,78.485961,True,,12.87
Moosapet,Malakpet,26,17.472162,78.425925,17.377292,78.493831,True,,13.78
Moosapet,Mettuguda,29,17.472162,78.425925,17.435572,78.5196,False,Ameerpet,14.31
Moosapet,Miyapur,10,17.472162,78.425925,17.4964542,78.3729359,True,,6.83
Moosapet,Musarambagh,29,17.472162,78.425925,17.371136,78.511946,True,,15.88
Moosapet,Musheerabad,38,17.472162,78.425925,17.418808,78.499823,False,Mahatma Gandhi Bus Station,17.86
Moosapet,Ngri,35,17.472162,78.425925,17.414859,78.546309,False,Ameerpet,18.31
Moosapet,Nagole,40,17.472162,78.425925,17.39051,78.558659,False,Ameerpet,21.6
Moosapet,Nampally,19,17.472162,78.425925,17.392352,78.470132,True,,10.48
Moosapet,Narayanguda,33,17.472162,78.425925,17.394383,78.489863,False,Mahatma Gandhi Bus Station,14.92
Moosapet,New Market,28,17.472162,78.425925,17.373486,78.502903,True,,14.89
Moosapet,Osmania Medical College,22,17.472162,78.425925,17.382358,78.481073,True,,12.25
Moosapet,Paradise,22,17.472162,78.425925,17.443496,78.486186,False,Ameerpet,9.68
Moosapet,Peddamma Gudi,24,17.472162,78.425925,17.4306,78.408448,False,Ameerpet,9.35
Moosapet,Prakash Nagar,18,17.472162,78.425925,17.445126,78.465903,False,Ameerpet,7.5
Moosapet,Punjagutta,10,17.472162,78.425925,17.428583,78.45115,True,,5.56
Moosapet,RTC Cross Roads,37,17.472162,78.425925,17.407119,78.496553,False,Mahatma Gandhi Bus Station,16.66
Moosapet,Raidurg,34,17.472162,78.425925,17.442274,78.377094,False,Ameerpet,14.42
Moosapet,Rasoolpura,20,17.472162,78.425925,17.443606,78.476363,False,Ameerpet,8.64
Moosapet,Road No. 5 Jubilee Hills,20,17.472162,78.425925,17.430088,78.422995,False,Ameerpet,7.16
Moosapet,S R Nagar,6,17.472162,78.425925,17.441659,78.441634,True,,3.77
Moosapet,Secunderabad East,26,17.472162,78.425925,17.435789,78.505431,False,Ameerpet,12.76
Moosapet,Secunderabad West,42,17.472162,78.425925,17.433718,78.499194,False,Mahatma Gandhi Bus Station,19.99
Moosapet,Stadium,37,17.472162,78.425925,17.408538,78.553504,False,Ameerpet,19.49
Moosapet,Sultan Bazaar,31,17.472162,78.425925,17.384134,78.483697,False,Mahatma Gandhi Bus Station,13.6
Moosapet,Tarnaka,31,17.472162,78.425925,17.428297,78.52856,False,Ameerpet,15.56
Moosapet,Uppal,38,17.472162,78.425925,17.400078,78.560251,False,Ameerpet,20.57
Moosapet,Victoria Memorial,35,17.472162,78.425925,17.361889,78.543962,True,,19.7
Moosapet,Yousufguda,18,17.472162,78.425925,17.435081,78.427292,False,Ameerpet,6.31
Musarambagh,Ameerpet,21,17.371136,78.511946,17.435697,78.444603,True,,11.37
Musarambagh,Assembly,11,17.371136,78.511946,17.39813,78.470786,True,,6.06
Musarambagh,Dr. B. R. Ambedkar Balanagar,31,17.371136,78.511946,17.477586,78.42099,True,,17.01
Musarambagh,Begumpet,29,17.371136,78.511946,17.437583,78.456945,False,Ameerpet,12.94
Musarambagh,Bharat Nagar,28,17.371136,78.511946,17.464046,78.430048,True,,14.88
Musarambagh,Chaitanyapuri,4,17.371136,78.511946,17.368398,78.535855,True,,2.59
Musarambagh,Chikkadpally,16,17.371136,78.511946,17.400805,78.494876,False,Mahatma Gandhi Bus Station,5.99
Musarambagh,Dilsukhnagar,3,17.371136,78.511946,17.368594,78.525728,True,,1.51
Musarambagh,Durgam Cheruvu,42,17.371136,78.511946,17.442854,78.387646,False,Ameerpet,19.0
Musarambagh,ESI Hospital,25,17.371136,78.511946,17.447377,78.438352,True,,12.83
Musarambagh,Erragadda,26,17.371136,78.511946,17.457235,78.433531,True,,14.04
Musarambagh,Gandhi Bhavan,8,17.371136,78.511946,17.38609,78.473099,True,,4.62
Musarambagh,Gandhi Hospital,20,17.371136,78.511946,17.425639,78.501872,False,Mahatma Gandhi Bus Station,8.89
Musarambagh,HITEC City,43,17.371136,78.511946,17.449025,78.383239,False,Ameerpet,19.83
Musarambagh,Habsiguda,46,17.371136,78.511946,17.420218,78.540538,False,Ameerpet,24.02
Musarambagh,Irrum Manzil,18,17.371136,78.511946,17.42036,78.456186,True,,9.29
Musarambagh,JBS Parade Ground,25,17.371136,78.511946,17.444472,78.497483,False,Mahatma Gandhi Bus Station,11.45
Musarambagh,JNTU College,37,17.371136,78.511946,17.498679,78.389015,True,,20.96
Musarambagh,Jubilee Hills Check Post,35,17.371136,78.511946,17.42834,78.413688,False,Ameerpet,15.27
Musarambagh,KPHB Colony,35,17.371136,78.511946,17.493796,78.401668,True,,19.47
Musarambagh,Khairatabad,15,17.371136,78.511946,17.411614,78.460844,True,,8.16
Musarambagh,Kukatpally,33,17.371136,78.511946,17.485121,78.411553,True,,18.01
Musarambagh,LB Nagar,8,17.371136,78.511946,17.349724,78.547972,True,,5.25
Musarambagh,Lakdi Ka Pul,13,17.371136,78.511946,17.403687,78.464591,True,,7.06
Musarambagh,Madhapur,39,17.371136,78.511946,17.436879,78.400681,False,Ameerpet,17.11
Musarambagh,Madhura Nagar,28,17.371136,78.511946,17.437715,78.44055,False,Ameerpet,12.07
Musarambagh,Mahatma Gandhi Bus Station,5,17.371136,78.511946,17.379856,78.485961,True,,3.01
Musarambagh,Malakpet,3,17.371136,78.511946,17.377292,78.493831,True,,2.1
Musarambagh,Mettuguda,42,17.371136,78.511946,17.435572,78.5196,False,Ameerpet,21.17
Musarambagh,Miyapur,39,17.371136,78.511946,17.4964542,78.3729359,True,,22.71
Musarambagh,Moosapet,29,17.371136,78.511946,17.472162,78.425925,True,,15.88
Musarambagh,Musheerabad,19,17.371136,78.511946,17.418808,78.499823,False,Mahatma Gandhi Bus Station,8.0
Musarambagh,Ngri,48,17.371136,78.511946,17.414859,78.546309,False,Ameerpet,25.17
Musarambagh,Nagole,53,17.371136,78.511946,17.39051,78.558659,False,Ameerpet,28.46
Musarambagh,Nampally,10,17.371136,78.511946,17.392352,78.470132,True,,5.4
Musarambagh,Narayanguda,14,17.371136,78.511946,17.394383,78.489863,False,Mahatma Gandhi Bus Station,5.06
Musarambagh,New Market,1,17.371136,78.511946,17.373486,78.502903,True,,0.99
Musarambagh,Osmania Medical College,7,17.371136,78.511946,17.382358,78.481073,True,,3.63
Musarambagh,Paradise,35,17.371136,78.511946,17.443496,78.486186,False,Ameerpet,16.54
Musarambagh,Peddamma Gudi,37,17.371136,78.511946,17.4306,78.408448,False,Ameerpet,16.21
Musarambagh,Prakash Nagar,31,17.371136,78.511946,17.445126,78.465903,False,Ameerpet,14.36
Musarambagh,Punjagutta,19,17.371136,78.511946,17.428583,78.45115,True,,10.32
Musarambagh,RTC Cross Roads,18,17.371136,78.511946,17.407119,78.496553,False,Mahatma Gandhi Bus Station,6.8
Musarambagh,Raidurg,47,17.371136,78.511946,17.442274,78.377094,False,Ameerpet,21.28
Musarambagh,Rasoolpura,33,17.371136,78.511946,17.443606,78.476363,False,Ameerpet,15.5
Musarambagh,Road No. 5 Jubilee Hills,33,17.371136,78.511946,17.430088,78.422995,False,Ameerpet,14.02
Musarambagh,S R Nagar,23,17.371136,78.511946,17.441659,78.441634,True,,12.11
Musarambagh,Secunderabad East,39,17.371136,78.511946,17.435789,78.505431,False,Ameerpet,19.62
Musarambagh,Secunderabad West,23,17.371136,78.511946,17.433718,78.499194,False,Mahatma Gandhi Bus Station,10.13
Musarambagh,Stadium,50,17.371136,78.511946,17.408538,78.553504,False,Ameerpet,26.35
Musarambagh,Sultan Bazaar,12,17.371136,78.511946,17.384134,78.483697,False,Mahatma Gandhi Bus Station,3.74
Musarambagh,Tarnaka,44,17.371136,78.511946,17.428297,78.52856,False,Ameerpet,22.42
Musarambagh,Uppal,51,17.371136,78.511946,17.400078,78.560251,False,Ameerpet,27.43
Musarambagh,Victoria Memorial,6,17.371136,78.511946,17.361889,78.543962,True,,3.82
Musarambagh,Yousufguda,31,17.371136,78.511946,17.435081,78.427292,False,Ameerpet,13.17
Musheerabad,Ameerpet,30,17.418808,78.499823,17.435697,78.444603,False,JBS Parade Ground,13.35
Musheerabad,Assembly,20,17.418808,78.499823,17.39813,78.470786,False,Mahatma Gandhi Bus Station,8.04
Musheerabad,Dr. B. R. Ambedkar Balanagar,40,17.418808,78.499823,17.477586,78.42099,False,Mahatma Gandhi Bus Station,18.99
Musheerabad,Begumpet,19,17.418808,78.499823,17.437583,78.456945,False,JBS Parade Ground,8.25
Musheerabad,Bharat Nagar,37,17.418808,78.499823,17.464046,78.430048,False,Mahatma Gandhi Bus Station,16.86
Musheerabad,Chaitanyapuri,23,17.418808,78.499823,17.368398,78.535855,False,Mahatma Gandhi Bus Station,10.59
Musheerabad,Chikkadpally,3,17.418808,78.499823,17.400805,78.494876,True,,2.01
Musheerabad,Dilsukhnagar,22,17.418808,78.499823,17.368594,78.525728,False,Mahatma Gandhi Bus Station,9.51
Musheerabad,Durgam Cheruvu,38,17.418808,78.499823,17.442854,78.387646,False,JBS Parade Ground,17.45
Musheerabad,ESI Hospital,34,17.418808,78.499823,17.447377,78.438352,False,Mahatma Gandhi Bus Station,14.81
Musheerabad,Erragadda,35,17.418808,78.499823,17.457235,78.433531,False,Mahatma Gandhi Bus Station,16.02
Musheerabad,Gandhi Bhavan,17,17.418808,78.499823,17.38609,78.473099,False,Mahatma Gandhi Bus Station,6.6
Musheerabad,Gandhi Hospital,1,17.418808,78.499823,17.425639,78.501872,True,,0.89
Musheerabad,HITEC City,39,17.418808,78.499823,17.449025,78.383239,False,JBS Parade Ground,18.28
Musheerabad,Habsiguda,20,17.418808,78.499823,17.420218,78.540538,False,JBS Parade Ground,9.73
Musheerabad,Irrum Manzil,27,17.418808,78.499823,17.42036,78.456186,False,Mahatma Gandhi Bus Station,11.27
Musheerabad,JBS Parade Ground,6,17.418808,78.499823,17.444472,78.497483,True,,3.45
Musheerabad,JNTU College,46,17.418808,78.499823,17.498679,78.389015,False,Mahatma Gandhi Bus Station,22.94
Musheerabad,Jubilee Hills Check Post,31,17.418808,78.499823,17.42834,78.413688,False,JBS Parade Ground,13.72
Musheerabad,KPHB Colony,44,17.418808,78.499823,17.493796,78.401668,False,Mahatma Gandhi Bus Station,21.45
Musheerabad,Khairatabad,24,17.418808,78.499823,17.411614,78.460844,False,Mahatma Gandhi Bus Station,10.14
Musheerabad,Kukatpally,42,17.418808,78.499823,17.485121,78.411553,False,Mahatma Gandhi Bus Station,19.99
Musheerabad,LB Nagar,27,17.418808,78.499823,17.349724,78.547972,False,Mahatma Gandhi Bus Station,13.25
Musheerabad,Lakdi Ka Pul,22,17.418808,78.499823,17.403687,78.464591,False,Mahatma Gandhi Bus Station,9.04
Musheerabad,Madhapur,35,17.418808,78.499823,17.436879,78.400681,False,JBS Parade Ground,15.56
Musheerabad,Madhura Nagar,24,17.418808,78.499823,17.437715,78.44055,False,JBS Parade Ground,10.52
